,Text,Datetime,Location,Hashtags
41484,"lol  the most corrupt of them all is telling us that the government is doing all it can to root out corruption funny 

corruption zuma southafrica government rsa guptaleaks 

",17:12:02 11:06:56,"Cape Town, South Africa","['corruption', 'Zuma', 'SouthAfrica', 'Government', 'RSA', 'GuptaLeaks']"
41492,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  12 ,17:12:02 10:35:04,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
41507,what happened to jacob where did it all go wrong zuma corruption statecapture  ,17:12:02 09:56:16,South Africa,"['Zuma', 'Corruption', 'StateCapture']"
41511,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  11 ,17:12:02 09:35:03,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
41513,the latest human rights forum  multichoice corruption,17:12:02 09:33:20,South Africa,"['multichoice', 'corruption']"
41529,never ever forget this corruption ,17:12:02 08:47:55,"Johannesburg, South Africa ",['corruption']
41543,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  10 ,17:12:02 08:10:04,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
41551,"maybe we will see some progress on this case now magistrate presiding over the case of alleged rhino  poaching kingpin dumisani gwala is facing recusal amid damning allegations he accepted bribes to prolong the case sa corruption

",17:12:02 07:50:13,"Uvongo, South Africa","['rhino', 'poaching', 'Gwala', 'SA', 'corruption']"
41569,    you clearly dont give a shit about the existence of the black media house ann7 and co that was created and exists because of corruption shem seems it more of a race issue for you,17:12:02 07:02:33,"Cape Town, South Africa","['ann7', 'CORRUPTION']"
41571,    yes all read on  that have morals and respect and are united against corruption   ,17:12:02 06:59:30,"Cape Town, South Africa",['CORRUPTION']
41577,    its funny how the whites are the only ones focused on by this black media house owners   and his followers about the shutting down when it is not only whites but all southafricans that have morals and respect and are united against corruption racist much ,17:12:02 06:53:42,"Cape Town, South Africa","['SouthAfricans', 'Corruption']"
41596,no rest for parkstau as  pursues corruption  ,17:12:02 05:38:24,Johannesburg,"['ParksTau', 'corruption']"
41598,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  7 ,17:12:02 05:35:02,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
41631, guptas corruption anc statecapture,17:12:02 04:16:07,"Johannesburg, South Africa","['Guptas', 'CORRUPTION', 'ANC', 'StateCapture']"
41636,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  6 ,17:12:02 04:10:03,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
41677,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  4 ,17:12:02 02:35:03,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
41737,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  2 ,17:12:02 00:55:04,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
41783,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  1 ,17:12:01 23:35:04,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
41802,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  0 ,17:12:01 22:55:06,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
41861,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  22 ,17:12:01 20:40:06,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
41928,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  20 ,17:12:01 18:40:08,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
41987,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  19 ,17:12:01 17:05:17,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
42074,first on  new research from  reveals the views of ordinary citizens in southafrica around corruption and statecapture    insights guptas guptaleaks gupta media,17:12:01 14:45:16,"Johannesburg, South Africa","['research', 'SouthAfrica', 'CORRUPTION', 'StateCapture', 'Insights', 'Guptas', 'GuptaLeaks', 'gupta', 'media']"
42122," probe multichoice and naspers 

it is clear that multichoice naspers are guilty of corruption

guptas sabc koosbekker all involved in this

bribery and corruption by wmc

lets see what media do about this

will it be forgtten soon

 ",17:12:01 12:59:45,South Africa,"['MultiChoice', 'Naspers', 'Corruption', 'Guptas', 'SABC', 'KoosBekker', 'Bribery', 'Corruption', 'WMC']"
42123,"deon wiggett koos bekker fiddles as guptichoice burns 

guptas multichoice

multichoicemustfall 

corruption

 via ",17:12:01 12:53:14,South Africa,"['Guptas', 'MultiChoice', 'MultichoiceMustFall', 'Corruption']"
42126,"ret vote ndz17
we want amp support dlaminizuma who worries about native blacks and wants to free our country from wmc amp corruption

          ",17:12:01 12:41:08,South Africa,"['RET', 'VOTE', 'NDZ17', 'DlaminiZuma', 'wmc', 'corruption']"
42127,"this is corruption

its a bribe ",17:12:01 12:40:24,South Africa,"['Corruption', 'Bribe']"
42150,sometimes when i think of giving my party a second chance  i   lifeesidimeni feesmustfall guptaleaks corruption etolls its to much ,17:12:01 10:39:53,Soweto,"['LifeEsidimeni', 'FeesMustFall', 'GuptaLeaks', 'CORRUPTION', 'Etolls']"
42153,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  12 ,17:12:01 10:35:04,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
42158,southafrica needs the real  to rise not the corruption guptas statecapture amp only cyrilramaphosa can  will deliver this ,17:12:01 10:00:19,South Africa,"['SouthAfrica', 'CORRUPTION', 'Guptas', 'StateCapture', 'cyrilramaphosa']"
42163,statecapture and corruption must be fucked up by we the people whether it be black brown white indian or asian we must stop it and especially get the looters and those who collude with them including the npa in jail asap ,17:12:01 09:51:33,"Kakamas, South Africa","['StateCapture', 'Corruption', 'Looters', 'NPA']"
42167,kwaza  anc will in their last attempt to rule amp keep corruption going point fingers  amp jacobzuma cant even stand in his old shoes ancfail ancmustfall da,17:12:01 09:41:06,South Africa,"['ANC', 'corruption', 'JacobZuma', 'ANCFail', 'ANCMustFall', 'DA']"
42169,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  11 ,17:12:01 09:35:04,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
42193,bribery on the rise and hurting sa  by rti   via   it is a crime both to offer or accept a bribe corruption,17:12:01 08:27:30,South Africa,['Corruption']
42198,corruption corruption corruption will it ever end not as long as you have a corrupt amp greedy   voteforchange2019 ,17:12:01 08:11:44,South Africa,"['CORRUPTION', 'CORRUPTION', 'CORRUPTION', 'CORRUPT', 'GREEDY', 'VoteForChange2019']"
42199,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  10 ,17:12:01 08:10:07,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
42214,"you know we get classes for topics like corruption loot backstabbing loot fakepropaganda that too by your whitemedia
and in the last you need to blame zuma amp guptas only
     sm  ",17:12:01 07:33:40,"Randburg, South Africa","['Corruption', 'Loot', 'Backstabbing', 'loot', 'Fakepropaganda', 'Whitemedia', 'blame', 'Zuma', 'Guptas']"
42216, sa under corrupt anc amp zumas is a real mafiastate why is sa allowing this sans are all suffering from their corruption statecapture looting greedy selfish ways ancmustfall zumasmustfall guptasmustfall nuclearmustfall sold sa to russia amp china enough ,17:12:01 07:32:36,South Africa,"['SA', 'Corrupt', 'ANC', 'Zumas', 'MafiaState', 'SAns', 'CORRUPTION', 'StateCapture', 'looting', 'GREEDY', 'SELFISH', 'ANCmustFALL', 'ZumaSmustFALL', 'GuptasMustFall', 'NuclearMustFALL', 'Russia', 'China', 'ENOUGH']"
42223, its clear corruption and part of statecapture  once again the guptas are involved im surprised zupta never organised  a job there if only the wmc brigade knew that their paymasters were being paid by their targets andileisachop,17:12:01 07:13:35,South Africa,"['corruption', 'StateCapture', 'Guptas', 'Zupta', 'WMC', 'Andileisachop']"
42227,"zuma  fearing for his legacy   

the only  legacy  he and his party will leave is 

1 corruption
2 soe s drowning in debt
3 statecapture 
4 high debt service costs
5 the lack of trust in politicians
6 lack of accountability
7 a broken npa and hawks ",17:12:01 07:01:16,Cape Town,"['Zuma', 'Corruption', 'StateCapture']"
42235,anc zuma is splitting southafrica but uniting opposition parties against corruption guptas statecapture  da ,17:12:01 06:41:30,South Africa,"['ANC', 'Zuma', 'SouthAfrica', 'corruption', 'Guptas', 'StateCapture']"
42239,           must i be surprised she has nothing to say about corruption guptas,17:12:01 06:31:14,South Africa,"['CORRUPTION', 'Guptas']"
42246, the will of the people jimmy they voted for the da and the eff and these representatives of these parties have realized that the anc are involved with corruption and self enrichment programs therefore they made the call viva democracy viva ,17:12:01 06:18:35,"Cape Town, South Africa","['DA', 'EFF', 'ANC', 'CORRUPTION', 'democracy']"
42247,  the will of the people jimmy they voted for the da and the eff and these representatives of these parties have realized that the anc are involved with corruption and self enrichment programs therefore they made the call viva democracy viva ,17:12:01 06:15:39,"Cape Town, South Africa","['DA', 'EFF', 'ANC', 'CORRUPTION', 'democracy']"
42250,  maybe zuma should rather focus on icebreaker talks pertaining to his pending 783 corruption charges before getting sa involved in something he really hasnt the brain capacity to even pronounce let alone decide intelligently on zuma783,17:12:01 06:11:44,South Africa,"['Zuma', 'corruption', 'Zuma783']"
42263,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  7 ,17:12:01 05:35:03,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
42265,going from bad to worse for multichoice    sabc board minutes show multichoice paid r100m for  political influence  over digital migration  corruption multichoice ,17:12:01 05:29:37,"Johannesburg, South Africa","['CORRUPTION', 'Multichoice']"
42295,healthcare corruption statecapture ,17:12:01 04:24:40,"Cape Town, South Africa","['healthcare', 'corruption', 'statecapture']"
42303,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  6 ,17:12:01 04:10:03,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
42352,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  4 ,17:12:01 02:35:04,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
42387,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  2 ,17:12:01 00:55:05,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
42417,thought factory  the anc in freefall tipping point or turning point politics southafrica corruption  1 ,17:11:30 23:35:05,"Cape Town, South Africa","['ANC', 'politics', 'SouthAfrica', 'corruption']"
42430,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  0 ,17:11:30 22:55:06,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
42481,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  22 ,17:11:30 20:40:09,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
42530,thought factory new the  thiefinchief  southafrica zuma corruption statecapture leadership  20 ,17:11:30 18:40:09,"Cape Town, South Africa","['SouthAfrica', 'Zuma', 'corruption', 'StateCapture', 'leadership']"
42562,"false

we must pay more attention to current corruption

 but we must not forget history

the reason why history becomes important if the thieves decide to pursue current corruption with political motive or ulterior motive ",17:11:30 17:29:32,South Africa,['Corruption']
