,Text,Datetime,Location,Hashtags
42675,finally zuma wins a court case best decision madeda was ntjantjarag in attempting to force zuma to act before the review statecapture,17:09:29 08:36:39,South Africa,"['Zuma', 'DA', 'Zuma', 'StateCapture']"
42677,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 10 ,17:09:29 08:10:07,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42678,hope zindes son is back in court today dudumyeni statecapture publicprotector zuma ,17:09:29 08:09:19,"Bedfordview, South Africa","['DuduMyeni', 'StateCapture', 'PublicProtector', 'Zuma']"
42679,court set to rule on whether zuma must establish statecapture inquiry as directed by publicprotector  smalema,17:09:29 08:05:04,"Bedfordview, South Africa","['Zuma', 'StateCapture', 'PublicProtector']"
42680,what corruption is zuma trying 2 hide at sabc by not signing off  saa already getting 2nd bailout yet sabc waiting months 4 zuma   ,17:09:29 07:56:31,South Africa,"['CORRUPTION', 'ZUMA', 'SABC', 'SAA', 'SABC', 'Zuma']"
42681,"court set to rule on whether zuma must establish statecapture inquiry as directed by publicprotector 
",17:09:29 07:56:16,South Africa,"['Zuma', 'StateCapture', 'PublicProtector']"
42682,old zuma minime   ,17:09:29 07:54:25,South Africa,['Zuma']
42685, at least she is trying to prove that she is not cut from the zuma cloth,17:09:29 06:59:34,"Jozi, South Africa",['zuma']
42686,"useless corrupt zuma puppet bathabile dlamini must be prosecuted

sassa misses deadline grant collectors weary ",17:09:29 06:42:41,"Johannesburg, South Africa",['Zuma']
42687,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 8 ,17:09:29 06:35:05,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42688,"crooked zuma is yet to appoint the permanent board

mismanagement at sabc terrifying says interim chairperson ",17:09:29 06:21:47,"Johannesburg, South Africa",['Zuma']
42689,cosatu continues to support the very anc that keeps saying they will stand by corrupt zuma no matter what so cosatustrike waste ,17:09:29 06:17:00,South Africa,"['ANC', 'CORRUPT', 'ZUMA', 'cosatustrike']"
42690,"whats a moral compass  and does president zuma have one
toon in this weeks  ",17:09:29 06:15:38,South Africa,"['moral', 'Zuma']"
42692,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 7 ,17:09:29 05:40:05,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42696,anc riven down the middle they reckon one man mkhize can paper over the chasm the illegitimate zuma faction giving nec the big   ,17:09:29 04:46:55,South Africa,"['ANC', 'Mkhize', 'Zuma', 'NEC']"
42697,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 6 ,17:09:29 04:40:04,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42699,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 5 ,17:09:29 03:10:03,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42700,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 3 ,17:09:29 01:10:05,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42701,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 1 ,17:09:28 23:40:06,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42703,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 00 ,17:09:28 22:10:11,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42709,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 22 ,17:09:28 20:25:08,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42712,mokoena  indeed zuma is our hero because all past presidents were captured by wmc,17:09:28 19:39:30,South Africa,['Zuma']
42713,  wtf than zuma is failing at his job,17:09:28 19:31:39,South Africa,['zuma']
42714,president zuma must be visiting his wife in durban north  lots of blue lights  waste of taxpayers money,17:09:28 19:29:23,"Mount Edgecombe, South Africa","['President', 'Zuma', 'Durban', 'North', 'blue', 'lights', 'TaxPayers', 'money']"
42716, i have no trust for zuma and frankly the whole  they will indebt this country for generations to come to satisfy their agendas,17:09:28 19:17:45,"Johannesburg, South Africa",['zuma']
42718,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 20 ,17:09:28 18:35:08,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42721,  all the mess anckzn currently find itself in is to be entirely blamed on zuma amp his premierleague,17:09:28 18:11:00,"Durban, South Africa","['ANCKZN', 'Zuma', 'PremierLeague']"
42723,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 19 ,17:09:28 17:25:09,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42724,the cost of zuma gupta kpmg mckinsey sap eskom saa transnet auditquality wefranking ,17:09:28 17:22:13,"Cape Town, South Africa","['Zuma', 'Gupta', 'KPMG', 'McKinsey', 'SAP', 'Eskom', 'SAA', 'Transnet', 'Auditquality', 'WEFranking']"
42725,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 18 ,17:09:28 16:55:10,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42726,eish the anc must listen to the people or theyre dead    statecapture zuma gupta anckzn ,17:09:28 16:47:12,"Soweto, South Africa","['StateCapture', 'zuma', 'Gupta', 'ANCKZN']"
42729, jeff but why didnt you convict zuma,17:09:28 16:21:07,South Africa,['Zuma']
42731,sa continues the decline under zuma latest wef shows sa now ranked behind rwanda for global competitiveness   wef zuma anc ,17:09:28 16:03:40,"Johannesburg, South Africa","['WEF', 'Zuma', 'ANC']"
42734,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 17 ,17:09:28 15:05:13,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42736,blsa ceo blamed those driving corruption and statecapture for poor business confidence and labelled president jacob zuma a thief,17:09:28 14:41:52,"Bloemfontein, South Africa","['BLSA', 'corruption', 'statecapture', 'Zuma']"
42737,anc runs by court this days they cant solve their prblmsthis tells me zuma destroyed the anc n it will take the more than 22yrs 2recover,17:09:28 14:40:31,"Soweto, South Africa",['Zuma']
42738,zuma is one big boondoggle name another zuma boondoggle ,17:09:28 14:32:29,Cape Town,"['Zuma', 'Boondoggle']"
42739,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 16 ,17:09:28 14:25:09,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42740,zuma still mulling over new sabc board nominees qualificationszuma sabc  via ,17:09:28 14:24:27,South Africa,"['Zuma', 'SABC']"
42743,thought factory  southafrica a crisis misunderstood politics leadership zuma anc protest 15 ,17:09:28 13:10:13,"Cape Town, South Africa","['SouthAfrica', 'politics', 'leadership', 'Zuma', 'ANC', 'protest']"
42744,getting hot for zuma ,17:09:28 12:48:17,South Africa,['Zuma']
42746,"cosatu strikes  and misses
cosatustrike cosatumarch cosatu statecapture zuma cartoon ",17:09:28 12:12:51,South Africa,"['CosatuStrike', 'Cosatumarch', 'COSATU', 'StateCapture', 'Zuma', 'cartoon']"
42747,anckzn  going ahead with the appeal of the high court ruling can only mean zuma  still has a strong grip over the nec he is leading,17:09:28 12:05:02,Cape Town,"['ANCKZN', 'Zuma']"
42748,"mkhezi has been a longterm ally of zumas

is the anc preparing to choose a compromise candidate  via za",17:09:28 11:44:26,"Johannesburg, South Africa",['Zuma']
42750,"so this is shaunabrahams amp the npas priority amp not the small matter of statecapture guptaleaks zuma corruption etc
 ",17:09:28 10:47:41,Cape Town,"['ShaunAbrahams', 'NPA', 'StateCapture', 'GuptaLeaks', 'Zuma']"
42752,she worked according to zuma amp ssa plans ,17:09:28 10:34:46,"Johannesburg, South Africa",['Zuma']
42757,anc under corrupt zuma has failed south africans in every aspect of life ancmustfall zumasmustfall corruptionmustfall savesa ,17:09:28 09:42:51,South Africa,"['ANC', 'CORRUPT', 'ZUMA', 'ANCmustFALL', 'ZumaSmustFALL', 'CORRUPTIONMustFall', 'saveSA']"
42758,then this coincidence an explicit story explaining the pov of victim of zumas alleged rape charge and the author is suddenly hacked ,17:09:28 09:36:34,South Africa,['Zuma']
42759,southafrica citizens have got more poor in last 7 years thanks to zuma corruption guptas anc statecapture saa eskom prasa,17:09:28 09:25:10,South Africa,"['SouthAfrica', 'Zuma', 'CORRUPTION', 'Guptas', 'ANC', 'StateCapture', 'SAA', 'ESKOM', 'PRASA']"
42760,"zumas are a predatory family
allzumasmustfall

why is dlaminizuma so quiet on the guptas  via ",17:09:28 08:59:27,"Johannesburg, South Africa","['Zuma', 'AllZumasMustFall']"
42761,a frightening read numbers dont lie the wrecking ball zuma ,17:09:28 08:48:20,South Africa,['Zuma']
42762,mmm    will mkhize have the gravitas to stand up to the zuma mafia mob or is he just going to be a patsy ,17:09:28 08:41:23,South Africa,"['Mkhize', 'Zuma']"
42763, k imagine you had a board of people running the country together and not just one corrupt president zuma,17:09:28 08:39:53,South Africa,['zuma']
42764,  since ann7 has been sold to a friend of the anc zuma amp guptas will most probably much rather want 2 invest in ann7 instead of sabc,17:09:28 08:26:23,South Africa,"['Zuma', 'Guptas', 'ANN7', 'SABC']"
42765,news via  da wants zuma to urgently appoint interim sabc board ,17:09:28 08:17:37,South Africa,"['DA', 'Zuma', 'SABC']"
42766,best form of defense is attack   zuma ,17:09:28 08:16:49,South Africa,['Zuma']
42768,blame the hlaudi and zuma sabc posts a r977 million loss  ,17:09:28 08:14:24,South Africa,['Zuma']
42769, kwaza  newsday where does zuma get these people,17:09:28 08:10:20,South Africa,['Zuma']
42770,"sorry hlengiwemkhize you are a zumadeployee therefore i do not believe you

",17:09:28 07:45:39,"Johannesburg, South Africa",['Zuma']
42773, why guptas zuma have not yet been arrested why they have to be zuptamafia ,17:09:28 07:23:30,South Africa,"['Guptas', 'Zuma', 'ZUPTAMAFIA']"
42774,sabc interim board s term expires but zuma  still applying his mind   sabc zuma sanews,17:09:28 06:43:40,South Africa,"['SABC', 'Zuma', 'SANews']"
42780, if they can take action against kpmg 4 unethical activities why not also taking same action against the zuma answer pls,17:09:28 05:59:52,South Africa,"['KPMG', 'Zuma']"
42781,agreed diko article set a new bar in propaganda bs posturing zumas cabal amp complicit anc as democracy is ludicrous makhosikhoza ,17:09:28 05:52:06,"Cape Town, South Africa","['Diko', 'Zuma', 'ANC', 'MakhosiKhoza']"
42788,  pot kettle and black spring to mind gigaba talks in hyperbole  must be anc trait zuma mantashe amp many more ,17:09:28 04:58:57,South Africa,"['Gigaba', 'ANC', 'Zuma', 'Mantashe']"
42789,   shame you still place your bet on zuma the man cannot be trusted now you see for yourself,17:09:28 04:56:53,South Africa,['Zuma']
42790,"courtneypieterss mother is still waiting to move into the house zuma promised her  
 ",17:09:28 04:46:32,South Africa,"['CourtneyPieters', 'Zuma']"
42791,please ask  when is next presidential imbizo is zuma avoiding masses amp accountability  amlive ,17:09:28 04:46:12,"Kimberley, South Africa","['Imbizo', 'Zuma', 'AMLive']"
42792,kpmg didnt start the corrupt collisions with guptas denounce the elephant in the room  zuma the mastermind behind the rot ,17:09:28 04:39:42,"Pretoria, South Africa","['KPMG', 'Guptas', 'Zuma']"
42793,morudu am i missing something  blame zuma but support the  is it not the anc which have kept zuma in the position to do he did,17:09:28 04:01:55,"Randfontein, South Africa",['Zuma']
42802,so cosatu demand among others that zuma step down on the flip side cosatu call for the same zuma to establish inquiry into state capture,17:09:27 20:25:07,Cape Town,"['Cosatu', 'Zuma']"
42804,birds of a feather david mahlobo  zumas prime minister  statecapture crime rhino poaching ,17:09:27 19:08:47,South Africa,"['Mahlobo', 'Zuma', 'StateCapture', 'crime', 'rhino', 'poaching']"
42806,do join me on  from 21h00 for the days top stories amp more cosatumarch zuma kpmg malusigigaba pravingordhan,17:09:27 18:58:14,"Johannesburg, South Africa","['CosatuMarch', 'Zuma', 'KPMG', 'MalusiGigaba', 'PravinGordhan']"
42807,when last did  call presidential imbizo or abandoned does zuma now fear masses amp accountability sabcnews powerperspective,17:09:27 18:56:42,"Kimberley, South Africa","['Imbizo', 'Zuma', 'sabcnews', 'powerperspective']"
42808, so when is zuma  resigning so that sa cannot be a continuous corrupt country  lets look inside our own problems first,17:09:27 18:52:51,"Port Elizabeth, South Africa",['Zuma']
42810, i am hoping soon parliament will end its relationship with zuma,17:09:27 18:07:05,South Africa,['Zuma']
42813,"guptanomics in action 

statecapture 
guptas 
zuma ",17:09:27 17:27:48,South Africa,"['StateCapture', 'Guptas', 'Zuma']"
42814,"guptanomics in action

statecapture 
guptas 
zuma ",17:09:27 17:26:42,South Africa,"['StateCapture', 'Guptas', 'Zuma']"
42815,the zuma gupta empire is collapsing statecapture ,17:09:27 17:23:56,South Africa,"['Zuma', 'Gupta', 'statecapture']"
42816, dineom exactly because they still take us like fools they should go straight to zuma npa offices,17:09:27 17:18:08,South Africa,"['Zuma', 'NPA']"
42818,rupert on his words supporters did today march against zuma amp in favor ramaphosa cosatu cosatustrike cosatumarch ramaphosaleaks ,17:09:27 16:52:10,South Africa,"['Rupert', 'supporters', 'Zuma', 'ramaphosa', 'Cosatu', 'cosatustrike', 'cosatumarch', 'ramaphosaleaks']"
42821, is makhura implying zuma must be arrested justchecking,17:09:27 15:55:48,"Johannesburg, South Africa","['Zuma', 'JustChecking']"
42830,"breaking news

president of cosatu dlamini blames president zuma and the anc leadership as a collective for corruption

cosatustrike",17:09:27 13:04:49,South Africa,"['Breaking', 'Cosatu', 'Dlamini', 'Zuma', 'ANC', 'Corruption', 'CosatuStrike']"
42831, so let me get this right anc marching against statecapture but not against zuma who btw is reason 4 statecapture amp corruption in sa   ,17:09:27 13:00:36,South Africa,"['ANC', 'StateCapture', 'Zuma', 'StateCapture', 'CORRUPTION']"
42832, cosatu  failing southafrica in honestly unmasking statecapture amp a corrupt zuma presidency betrayal of sa ,17:09:27 12:58:31,South Africa,"['SouthAfrica', 'Statecapture', 'Zuma']"
42833,saa website down for weeks staff demoralized planes rattling dudumyeni in charge this is what happens when zuma runs your airline ,17:09:27 12:55:25,"New York, Johannesburg","['SAA', 'DuduMyeni', 'Zuma']"
