Text,Datetime,Location,Hashtags,polarity,subjectivity
upcoming byelections 1st june johannesburg ward 53 candidates anc ntshavheni mutavhatsindi da ramaru mohale eff sunboy mukhabela actionsa duduzile ngubeni 2021 results 587 148 146 32,22:05:14 20:49:19,"Pretoria, South Africa","['ANC', 'DA', 'EFF', 'ActionSA']",0.0,0.0
next round byelection take 1st june elections 5 wards number candidates per party anc 5 eff 5 da 3 pa 2 ifp 1 actionsa 1 small local parties included,22:05:14 20:39:53,"Pretoria, South Africa","['ANC', 'EFF', 'DA', 'PA', 'IFP', 'actionSA']",-0.1125,0.2
people last vote secured ward portfolio 629 percent win thanx everyone came anc da actionsa eff dudula members community vision matters activism,22:05:14 18:40:49,"Johannesburg, South Africa","['ANC', 'DA', 'ActionSA', 'EFF', 'dudula', 'Activism']",0.4,0.23333333333333334
cyril ramaphosa firmly control captured media parliament judiciary executive win battle voting anc 2024 hoping iec fully captured eff trying opposition 10,22:05:14 07:04:59,"Durban, South Africa",['EFF'],0.30000000000000004,0.4
anc eff look cant wait elections wounder whats gone sell points lol batho ba mandela bo kgono gone youth,22:05:14 04:21:30,"Mohlakeng, South Africa","['ANC', 'EFF']",0.8,0.7
eff keep raising bar levels world voteeff2024,22:05:12 17:31:52,South Africa ,"['EFF', 'VoteEFF2024']",0.0,0.0
cancer among us anc people give eff chance come next election,22:05:12 08:22:57,"Centurion, 🇿🇦","['ANC', 'EFF']",0.0,0.0
ret faction quandary ecstatically voted ramaphosa led anc things go wrong seek accountability eff people permanent state stupefaction never recover,22:05:11 11:23:02,"Durban, South Africa","['ANC', 'EFF']",-0.5,0.9
life ya motho eno senyega like could self discipline like eff daily remind us highly disciplined eff gives us wisdom resolve issues differently eff must government yesterday voteeff2024,22:05:10 09:17:20,South Africa ,"['EFF', 'VoteEFF2024']",0.05333333333333334,0.37999999999999995
hand never reports financial mismanagement andor maladministration eff eff conferences always run smoothly efficiently yet san voters still choose incompetent anc highly competent eff,22:05:09 08:59:02,"Durban, South Africa","['EFF', 'EFF', 'ANC', 'EFF']",0.1375,0.3833333333333333
lets secretly vote eff power see happen country perhaps,22:05:06 18:38:14,South Africa,['EFF'],-0.4,0.7
results 4th may byelection held gp tshwane ward 96 da 4489 559 actionsa 218 1429 vfplus 1904 1 anc 688 474 eff 638 158 da hold seat g breytenbach elected,22:05:06 09:04:16,"Pretoria, South Africa","['DA', 'ActionSA', 'VFplus', 'ANC', 'EFF', 'DA']",0.0,0.0
results 4th may byelection held nw mafikeng ward 5 eff 6906 3373 anc 3094 2211 anc loose seat eff dedrick phetha elected,22:05:06 08:58:30,"Pretoria, South Africa","['EFF', 'ANC', 'ANC', 'EFF']",-0.07692307692307693,0.2692307692307692
results 4th may byelection held ec ntabankulu ward 11 anc 7875 315 eff 1896 637 aim 229 15 anc hold seat siteketiso mathumbu elected,22:05:06 08:54:07,"Pretoria, South Africa","['ANC', 'EFF', 'AIM', 'ANC']",0.0,0.0
results 4th may byelection held ec nmb ward 20 anc 6558 823 eff 1626 367 aim 1436 1366 anc hold seat mzimkulu ngabase elected,22:05:06 08:50:03,"Pretoria, South Africa","['ANC', 'EFF', 'AIM', 'ANC']",0.0,0.0
black people want change thatll favour 2024 need ensure 1 anc removed 2 dont vote either da actionsa 3 vote eff big numbers failure maintain status quo things might get worse,22:05:05 12:26:39,"Durban, South Africa",['EFF'],-0.22083333333333335,0.3583333333333333
dear operationdudula eff keep winning elections doctrine realwhos voting believe bull wards sit reflect guys,22:05:05 10:31:54,south africa,"['operationdudula', 'EFF']",0.5,0.75
top stories juliusmalema eff hunts hillarygardee killers da federal chairperson helen zille attacks actionsa candidate ahead tshwane byelection accusing hannes coetzee dishonesty,22:05:04 18:17:01,"Johannesburg, South Africa","['JuliusMalema', 'EFF', 'HillaryGardee', 'Zille']",0.5,0.5
every one voted ward96 today well done dont care voted long voted da actionsa eff anc none voter right complain,22:05:04 16:10:26,"Pretoria, South Africa","['Ward96', 'DA', 'ActionSA', 'EFF', 'ANC']",0.11785714285714285,0.46785714285714286
imagine eff e nyaka host elections rally ko orania effinonaria see pieter van vuuren saying dit sal n dag wees marietjie van der oostehuizen saying julle maal nie ons plek nie,22:05:04 09:54:26,South Africa,"['EFF', 'EFFInOnaria']",0.0,0.0
theres one thing id like see parties safricans best interests heart coming together making sure eff anc da know safricans come first many parties makes impossible get rid anc parties ends sharing 50 votes,22:05:03 07:44:56,South Africa,"['Eff', 'ANC', 'DA']",0.3166666666666667,0.6044444444444445
whats sad comes elections goes opposite could vote eff much go rallies see whole south africa,22:05:02 10:00:14,South Africa,['EFF'],-0.024999999999999994,0.4
eff foreign party country vote still blind mark words eff already started loose suppoters showed truecolours,22:05:02 05:32:35,"Ekangala, South Africa","['EFF', 'Vote', 'EFF', 'suppoters', 'TrueColours']",-0.23397435897435895,0.35363247863247865
voting eff 2024 parties either dead organize vigilantes copy eff saying,22:05:01 19:04:17,"Mokopane, South Africa","['EFF', 'EFF']",-0.2,0.4
12 4th may next round elections held number candidates per party anc 4 eff 4 da 1 actionsa 1 vfplus 1 please note many candidates included main national parties,22:05:01 09:04:22,"Pretoria, South Africa","['ANC', 'EFF', 'DA', 'ActionSA', 'VFplus']",0.11666666666666667,0.30833333333333335
smalema eff organized resolute governing south africa piecemeal voteeff2024,22:04:30 17:02:11,South Africa ,"['EFF', 'VoteEFF2024']",0.0,0.0
nothing people attend eff rallies fun come elections time malema embarrassed want votes make eff ruling party full stadiums rallies,22:04:27 13:34:10,"Pretoria, South Africa",['eff'],0.32499999999999996,0.375
please people theres need lets stop voting eff anc,22:04:26 18:33:02,"Midrand, South Africa","['EFF', 'ANC']",0.0,0.0
ewc boksburg campus supporting effsc src elections eff,22:04:26 09:47:29,"Ga-Mphahlele, South Africa",['EFF'],0.25,0.25
eff deputy president floyd shivambu says want contest election botswana govern neighbouring country newsupdates politicslive,22:04:25 10:47:09,"Pretoria, South Africa","['EFF', 'NewsUpdates', 'PoliticsLive']",0.0,0.0
eff permanently ground voting voteeff2024,22:04:24 13:20:43,South Africa ,"['EFF', 'VoteEFF2024']",0.0,0.0
results 20th april byelection held nw phokwane ward 3 eff 556 2072 anc 432 479 pa 12 12 eff win seat anc olebogeng tumodi wins seat,22:04:23 18:48:33,"Pretoria, South Africa","['EFF', 'ANC', 'PA', 'EFF', 'ANC']",0.3666666666666667,0.20000000000000004
results 20th april byelection held ec enoch mgijima ward 033 independent 5718 anc 4203 218 eff 079 1127 anc loose seat martha kortman school teacher running independent,22:04:23 18:40:44,"Pretoria, South Africa","['ANC', 'EFF', 'ANC']",-0.019230769230769232,0.1298076923076923
results 20 april byelection kzn ethekwini ward 103 anc 4391 146 da 2233 091 eff 205 681 ifp 09 112 anc retain seat jeffrey mchunu elected,22:04:23 18:31:02,"Pretoria, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'ANC']",0.0,0.0
smalema movement live twitter eff wining votes ground afrophobes loud app keep working hard eff,22:04:22 05:38:55,"Costa da Gama , cape town,RSA",['EFF'],-0.018434343434343442,0.6138888888888889
nah votes eff much blacks,22:04:21 20:40:48,South Africa ,['EFF'],0.2,0.2
eff victory northern cape byelections spells trouble anc eff anc elections northerncape,22:04:21 12:06:50,South Africa,"['EFF', 'ANC', 'Elections', 'NorthernCape']",-0.2,0.2
smalema voters killed elephant jubilant celebration emotional amazing eff,22:04:21 09:49:05,"Tembisa,Gauteng",['EFF'],0.13333333333333336,0.5166666666666667
mmmm frying pan fire content voting crookedcomrades power voters give power ancs extremist offspring eff,22:04:21 09:16:03,"Cape Town, South Africa","['CrookedComrades', 'ANC', 'EFF']",0.0,0.0
means eff loosing votes twitter consolidating ground message well received masses ground,22:04:21 05:00:23,Pretoria,['EFF'],0.0,0.0
operationdudula really illegal foreigners crime dismantling eff 2024 elections,22:04:20 17:14:16,"Johannesburg, SA","['OperationDudula', 'EFF']",-0.5,0.5
eff loses 1000 old voters make sure gains 10 000 voters example course young people didnt vote 2021 eligible 2024 want vote eff 11 family already,22:04:20 16:09:56,"Durban, South Africa",['EFF'],0.1,0.39722222222222225
say dont vote eff without saying dont vote eff,22:04:20 12:28:11,"Cape Town, South Africa",['EFF'],0.0,0.0
really weird hi education voting nationalisation everything eff,22:04:19 18:04:07,South Africa,['eff'],-0.5,1.0
funny loosing hundreds members bragging 1 member wonder gonna replace votes people left eff uselessfighters,22:04:19 07:13:49,"Johannesburg, South Africa","['EFF', 'UselessFighters']",0.125,0.5
4life eff wonders imagine gorvening party hoza 2024 voting eff,22:04:18 14:21:22,"Pretoria, South Africa","['EFF', 'EFF']",0.0,0.0
people kzn need help back people especially sign cic eff help nothing tells lot come votes open eyes brains people eff,22:04:17 11:19:34,South Africa,['EFF'],0.0,0.5
tetelo never vote anc eff u really love south africa sold,22:04:16 17:42:59, South Africa,"['anc', 'eff']",0.5,0.6
shame smalema eff 7 women killed zimbabwean home town said nothing one elvis nyathi killed place never sleep issue statement expecting vote,22:04:14 00:27:22,"Johannesburg, South Africa",['Eff'],-0.2,0.0
mad cant much torrential weather voting choices must changed suffering due people voting anc eff little parties ancvotegatherers,22:04:13 15:53:08,johannesburg,"['anc', 'eff', 'ancvotegatherers']",-0.184375,0.51875
president ext elections anc drop 3rd political party eff 4th actionsa number 1 da number 2,22:04:12 00:27:05,"Johannesburg, South Africa","['ANC', 'EFF', 'ActionSA', 'DA']",0.0,0.05
opposition parties really start shaping cleaning act south africa needs alternative government abstaining voters need good governance vote corrupt populists racists xenophobic rhetoric hooligans etc anc da eff,22:04:11 09:21:44,South Africa,"['ANC', 'DA', 'EFF']",0.1333333333333333,0.6
say whatever want say effwhen believe something remain principled nd desist flip flop spineif makes us loose votes let beeff,22:04:11 07:23:14,Brakpan,['EFF'],-0.07692307692307693,0.2692307692307692
upcoming byelections 4th may results 2021 local elections ec nmb ward 20 anc 738 eff 14 ec ntabankulu ward 11 anc 819 eff 126 gp tshwane ward 96 da 505 vfplus 20 nw mafikeng ward 13 anc 53 eff 353,22:04:10 13:03:17,"Pretoria, South Africa","['ANC', 'EFF', 'ANC', 'EFF', 'DA', 'VFplus', 'ANC', 'EFF']",0.0,0.0
guy spoke like hes president southafricaa true leader stands people father doesnt choose caring children orphans eff give respect vote young man eff spokesperson asseteff,22:04:09 01:55:36,"Pretoria, South Africa",['EFF'],0.22499999999999998,0.525
eff win continue grow death elvis nyathi boosted support tell elvis 20 southafricans definately living community think theyll vote anc actionsa never vote eff clever diepsloot eff,22:04:08 23:39:17,"Pretoria, South Africa","['Diepsloot', 'EFF']",0.48333333333333334,0.6166666666666667
ukraine eff well done unhcr vote starting right side history thank foreign ministers deputy unlike eff looking suits financial gains pockets,22:04:08 09:16:31,"Durban, South Africa","['Ukraine', 'EFF']",0.040178571428571425,0.19017857142857142
exactly makes rest us see faction da eff anc seemingly smurfs one would action primary focus winning voters taking anc voters anything politiciansaretrash,22:04:07 11:05:43,"Umlazi, South Africa","['EFF', 'ANC', 'PoliticiansAreTrash']",0.3125,0.4
eff growth trajectory nothing media anc white cabal psaf dudula thugs 999 dudula psaf thugs voters afrophobic xenophobic patriotic alliance includes disillusioned anc voters,22:04:07 10:37:10,"Durban, South Africa",['EFF'],0.0,0.0
happy see eff taking upon ensure nyathi family gets justice indeed eff party action cares people well represented vote never waste,22:04:07 08:34:54,"Durban, South Africa","['EFF', 'EFF']",0.3333333333333333,0.3666666666666667
tweet reminds time covered eff election rally 2014 journo outside mahikeng supporters eff said life service delivery better mangope anc rule,22:04:05 16:35:33,Pretoria,['EFF'],0.25,0.275
closet capitalist tale emperor clothes eff ancccp russian oligarchs oxymoron republican party vote bail big biz dont approve socialist programs itsi upside nje,22:04:04 13:48:27,"Durban, South Africa",['EFF'],0.0,0.05
da eff anc playing minds games voters,22:04:04 12:25:38,south africa,"['DA', 'EFF', 'ANC']",0.0,0.0
hey black twitter telling eff number two next election make tweet,22:04:03 18:40:13,South Africa,['EFF'],-0.08333333333333333,0.21666666666666667
thembas fans like ones eff vote mouth ghostnation bbmzansi,22:04:03 17:09:11,"Pretoria, South Africa","['EFF', 'GhostNation', 'bbmzansi']",0.0,0.0
think vote man leader respect daughters children women come one please sometimes let lion house deliberately eat children guy doesnt moralsthis losteff justiceforbankagirl sunday,22:04:03 14:48:00,"Pretoria, South Africa","['EFF', 'JusticeForBankaGirl', 'Sunday']",0.0,0.0
dm fools forget eff dont get votes twitter,22:04:03 12:37:07,South Africa ,['EFF'],0.0,0.0
please ever sell souls vote anc please deserve anc shown us long time ago love us ancmustfall eff politics news24 ramaphosa,22:04:02 18:36:31,"Caledon, South Africa","['ANCmustFall', 'EFF', 'politics', 'News24', 'Ramaphosa']",0.225,0.5
actionsa whatever numbers voters choice eff cant threatened weve ever since,22:04:02 08:07:22,South Africa ,['EFF'],0.0,0.0
faya vote operationdudula ballot paper eff failed us,22:03:30 17:30:55,Pretoria,"['OperationDudula', 'EFF']",-0.5,0.3
cabonena success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:30 05:23:00,South Africa,"['anc', 'eff']",0.5,0.30000000000000004
carl success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:29 15:30:06,South Africa,"['anc', 'eff']",0.5,0.30000000000000004
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:29 06:08:04,South Africa,"['anc', 'eff']",0.5,0.30000000000000004
needs renewed concept democracy anc da eff taken us far must rediscovered whether parties survive process government officials important people voted,22:03:28 19:15:37,South Africa,"['SA', 'ANC', 'DA', 'EFF']",0.25,1.0
must allow process progress whether secretly otherwise smallest parties including eff never win theyre wasting timeenergy votes mediocrity instead supporting operationdudula getting rid criminals,22:03:28 16:18:46,"Johannesburg, South Africa","['EFF', 'OperationDudula']",-0.1875,0.3875
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:28 14:12:31,South Africa,"['anc', 'eff']",0.5,0.30000000000000004
cant wait vote dudula organisation leaving party fight people lux eff,22:03:28 11:41:49,Cape Town,['EFF'],0.0,0.0
anc silent nhlanhla matter concerning ey come diplomatic approach lure many vote anc power 2024 help us coalition shall country operationdudula putsouthafricanfirst eff anc actionsa da pa eff,22:03:28 09:34:17,"Tsakane, South Africa","['ANC', 'OperationDudula', 'PutSouthAfricanFirst', 'EFF', 'ANC', 'ActionSA', 'DA', 'PA', 'EFF']",0.25,0.3
cabonena thinks policies going cost lot votes anc eff,22:03:28 06:43:43,South Africa,"['anc', 'eff']",0.0,0.0
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:28 06:02:08,South Africa,"['anc', 'eff']",0.5,0.30000000000000004
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:27 19:01:02,South Africa,"['anc', 'eff']",0.5,0.30000000000000004
stupidity blacks shows spend money millions poor black people languish poverty buy eff regalia burn wonder saydo eff gets 50 votes 2024,22:03:27 14:07:44,"Durban, South Africa",['EFF'],-0.3888888888888889,0.6777777777777777
example imagine 5 million foreigners southafricans girlfriends others even children vote influence vote eff 2024 julius malema next president south africa foreigners papers power indirectlyeff,22:03:27 13:15:15,"Pretoria, South Africa",['EFF'],0.0,0.0
success harmony multiracial sports teams shows together good news anc eff need race card votes ignore,22:03:27 05:39:06,South Africa,"['anc', 'eff']",0.5,0.30000000000000004
