Text,Datetime,Location,Hashtags,polarity,subjectivity
chetty00 kwazulunatal 494 vote tallied anc 65 vote da 133 ifp 94 nfp 86 eff 15 elections2014,14:05:08 11:07:06,South Africa,"['ANC', 'DA', 'IFP', 'NFP', 'EFF', 'Elections2014']",0.0,0.0
stats changed voting turn results 4 anc 53m 631 da 18m 225 eff 400thou 483 ifp,14:05:08 11:03:18,Mpumalanga ,"['ANC', 'DA', 'EFF', 'IFP']",0.0,0.0
kwazulunatal 494 vote tallied anc 65 vote da 133 ifp 94 nfp 86 eff 15 votesa 2014elections,14:05:08 11:02:55,"Johannesburg, South Africa","['ANC', 'DA', 'IFP', 'NFP', 'EFF', 'VoteSA', '2014Elections']",0.0,0.0
551 vote tallied anc 63 vote da 227 eff 48 ifp 23 nfp 15 udm 11 votesa 2014elections,14:05:08 10:41:33,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM', 'VoteSA', '2014Elections']",0.0,0.0
rt 40000 votes gets seat parliament anc 110 seats da 415 seats eff 8 seats ifp 4 seats nfp 25 seats writers,14:05:08 10:26:15,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP']",0.0,0.0
anc da eff ifp nfp 2014elections,14:05:08 10:05:03,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', '2014Elections']",0.0,0.0
ifp buthelezi probably peering tinted glasses tv screen iza kabi lengane yakwamsibi nfp kznvotes,14:05:08 10:02:08,"Johannesburg, South Africa","['IFP', 'NFP', 'kznvotes']",0.0,0.0
news votesa violent ifp protesters alexandra people stoned,14:05:08 10:01:27,South Africa ,"['VoteSA', 'ifp', 'Alexandra']",-0.8,1.0
elections2014 national results top5 anc 4 732 611 da 1 746 992 eff 362 063 ifp 176 061 nfp 116 662,14:05:08 09:57:22,"Johannesburg, South Africa","['Elections2014', 'ANC', 'DA', 'EFF', 'IFP', 'NFP']",0.0,0.0
da reported violent protesters threatening burn iec poling station alexandra votesa ifp armed petrol bombs,14:05:08 09:55:19,South Africa ,"['DA', 'IEC', 'alexandra', 'VoteSA', 'ifp']",-0.8,1.0
live dstv 405 allegations standoff ifp anc members results centre gauteng elections,14:05:08 09:40:21,"Midrand, South Africa","['IFP', 'ANC', 'Elections']",0.13636363636363635,0.5
live dstv 405 allegations standoff ifp anc members results centre gauteng elections,14:05:08 09:40:21,"Midrand, South Africa","['IFP', 'ANC', 'Elections']",0.13636363636363635,0.5
rt 473 vote tallied anc 62 vote da 238 eff 46 ifp 23 nfp 15,14:05:08 08:48:24,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP']",0.0,0.0
rt473 vote tallied anc 62 vote da 238 eff 46 ifp 23 nfp 15 vfplus 1 slowly surely maqabane,14:05:08 08:48:12,Johannesburg ,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus']",0.5,0.8888888888888888
473 vote tallied anc 62 vote da 238 eff 46 ifp 23 nfp 15 vfplus 1 votesa 2014elections,14:05:08 08:43:10,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', '2014Elections']",0.0,0.0
voting turn results 4 anc 406m 6185 da 15m 2404 eff 300thou 458 ifp 151thou,14:05:08 08:26:16,Mpumalanga ,"['ANC', 'DA', 'EFF', 'IFP']",0.0,0.0
rt 451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp 15 vfplus 1 2014elections,14:05:08 08:22:47,"Sandton, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', '2014Elections']",0.0,0.0
rt 451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp,14:05:08 08:22:40,"Sandton, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP']",0.0,0.0
rt451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp 15 vfplus 1 victory certain,14:05:08 08:17:43,Johannesburg ,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus']",0.21428571428571427,0.5714285714285714
nkomo numbers still coming provinces things yet last vote counted ifp elections,14:05:08 08:16:13,"Midrand, South Africa","['IFP', 'Elections']",0.0,0.06666666666666667
nkomo numbers still coming provinces things yet last vote counted ifp elections,14:05:08 08:16:13,South Africa,"['IFP', 'Elections']",0.0,0.06666666666666667
nkomo numbers still coming provinces things yet last vote counted ifp elections,14:05:08 08:16:13,"Midrand, South Africa","['IFP', 'Elections']",0.0,0.06666666666666667
rt 451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp 15 vfplus 1 votesa,14:05:08 08:15:56,"Cape Town, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA']",0.0,0.0
ifp sibongile nkomo kzn moving towards becoming official opposition elections2014,14:05:08 08:14:56,"Midrand, South Africa","['IFP', 'Elections2014']",0.45,0.8500000000000001
ifp sibongile nkomo kzn moving towards becoming official opposition elections2014,14:05:08 08:14:56,South Africa,"['IFP', 'Elections2014']",0.45,0.8500000000000001
ifp sibongile nkomo kzn moving towards becoming official opposition elections2014,14:05:08 08:14:56,"Midrand, South Africa","['IFP', 'Elections2014']",0.45,0.8500000000000001
rt 451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp,14:05:08 08:14:08,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP']",0.0,0.0
451 vote tallied anc 618 vote da 241 eff 46 ifp 23 nfp 15 vfplus 1 votesa 2014elections,14:05:08 08:11:59,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', '2014Elections']",0.0,0.0
rt405 vote tallied anc 609 vote da 251 eff 44 ifp 22 nfp 15 vfplus 11 hello 60,14:05:08 07:54:25,Johannesburg ,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus']",0.0,0.0
rt 405 vote tallied anc 609 vote da 251 eff 44 ifp 22 nfp,14:05:08 07:45:08,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP']",0.0,0.0
405 vote tallied anc 609 vote da 251 eff 44 ifp 22 nfp 15 vfplus 11 votesa 2014elections,14:05:08 07:36:19,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', '2014Elections']",0.0,0.0
312 vote tallied anc 59 vote da 277 eff 42 ifp 2 nfp 15 vfplus 12 votesa votingday 2014elections,14:05:08 06:41:39,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']",0.0,0.0
stands 45 seats parliament ifp 2 nfp udm 1 elections2014 getinked2014,14:05:08 06:39:38,Cape Town,"['IFP', 'NFP', 'UDM', 'Elections2014', 'GetInked2014']",0.0,0.0
many people said ifp dead horse nfp ifp electionresults,14:05:08 05:12:30,South Africa,"['NFP', 'IFP', 'electionresults']",0.15,0.45
20 vote tallied anc 559 vote da 31 eff 38 ifp 2 nfp 14 vfplus 13 votesa votingday 2014elections,14:05:08 05:00:41,Cape Town,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']",0.0,0.0
28 vote tallied anc 58 vote da 285 eff 41 ifp 21 nfp 15 vfplus 12 votesa votingday 2014elections,14:05:08 04:54:26,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']",0.0,0.0
28 vote tallied anc 5794 da 2848 eff 413 ifp 202,14:05:08 04:49:52,"Cape Town, South Africa","['ANC', 'DA', 'EFF', 'IFP']",0.0,0.0
anc da eff ifp 2014elections savotes2014 sabcnews da making moves,14:05:08 03:42:21,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', '2014Elections', 'SAvotes2014', 'SabcNews']",0.0,0.0
20 vote tallied anc 559 vote da 31 eff 38 ifp 2 nfp 14 vfplus 13,14:05:08 03:26:42,"Cape Town, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus']",0.0,0.0
20 vote tallied anc 559 vote da 31 eff 38 ifp 2 nfp 14 vfplus 13 votesa votingday 2014elections,14:05:08 03:07:58,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']",0.0,0.0
19 vote tallied anc 558 vote da 311 eff 37 ifp 2 vfplus 14 votesa votingday 2014elections,14:05:08 02:55:28,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']",0.0,0.0
early results rt 173 vote tallied anc 555 da 317 eff 37 ifp 19 vfplus 13 votesa votingday 2014elections,14:05:08 02:44:24,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']",0.1,0.3
181 vote tallied anc 555 vote da 314 eff 37 ifp 2 vfplus 13 votesa votingday 2014elections,14:05:08 02:41:04,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']",0.0,0.0
173 vote tallied anc 555 vote da 317 eff 37 ifp 19 vfplus 13 votesa votingday 2014elections,14:05:08 02:31:32,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']",0.0,0.0
almost 17 vote tallied anc 553 vote da 32 eff 36 ifp 18 vfplus 14 votesa votingday 2014elections,14:05:08 02:26:05,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']",0.0,0.0
almost 15 vote tallied anc 549 vote da 325 eff 36 ifp 16 vfplus 14 votesa votingday 2014elections,14:05:08 02:06:56,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'VFPlus', 'VoteSA', 'VotingDay', '2014Elections']",0.0,0.0
kwazulunatal 11 vote tallied anc 634 vote da 152 ifp 103 nfp 74 eff 14 votesa 2014elections,14:05:08 01:54:12,"Johannesburg, South Africa","['ANC', 'DA', 'IFP', 'NFP', 'EFF', 'VoteSA', '2014Elections']",0.0,0.0
almost 12 vote tallied anc 547 vote da 328 eff 36 ifp 16 electionday votesa votingday 2014elections,14:05:08 01:31:31,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'IFP', 'ElectionDay', 'VoteSA', 'VotingDay', '2014Elections']",0.0,0.0
ifp partyagent jus lost elections says bazoythumela ngezulu party bazobafakela umbani,14:05:07 22:39:58,"Durban, South Africa",['IFP'],0.0,0.0
7mins later sign nfp ifp stats improving elections2014,14:05:07 21:57:13,"Durban, South Africa","['NFP', 'IFP', 'Elections2014']",0.0,0.0
happened ifp kzn elections2014,14:05:07 21:47:16,"Durban, South Africa","['IFP', 'Elections2014']",0.0,0.0
voted elections2014 eff ivotedanc da ifp nfp udm agang ff cope acdp azapo mf id pac sacp ucdp apc whch 1,14:05:07 11:49:33,"Durban, South Africa","['Elections2014', 'EFF', 'I_Voted_ANC', 'DA', 'IFP', 'NFP', 'UDM', 'AGANG', 'FF', 'COPE', 'ACDP', 'AZAPO', 'MF', 'ID', 'PAC', 'SACP', 'UCDP', 'APC']",0.0,0.0
anc eff da udm ucpd cope ifp azapo daggaparty vf freedomfront hashtageverything hashtagwars vote secret votesa,14:05:07 08:59:06,South Africa,"['ANC', 'EFF', 'DA', 'UDM', 'UCPD', 'COPE', 'IFP', 'AZAPO', 'DAGGAParty', 'VF', 'FreedomFront', 'hashtagEverything', 'hashtagwars', 'VoteSA']",-0.4,0.7
never knew 1 rt 1st time seeing dr mangosuthu buthelezis wife votingday ulundi ifp theyre vote,14:05:07 08:24:32,South Africa,"['VotingDay', 'Ulundi', 'IFP']",0.0,0.0
voting viva comrades voting anc da ifp etc,14:05:07 08:03:29,South Africa,"['SouthAfrica', 'ANC', 'DA', 'IFP']",0.0,0.0
wonder vote ifp,14:05:07 07:40:19,Pietermaritzburg,['IFP'],0.0,0.0
every body anc da eff vote ever happened ifp ugatsha indoda ongayethemba cope,14:05:07 06:46:25,"Durban, South Africa","['ANC', 'DA', 'Eff', 'IFP', 'Cope']",0.0,0.0
pps craze lol lets vote guys mangusotho buthelezi ifp vote zulu man n good sex,14:05:07 06:15:54,"Pietermaritzburg, ZN, RSA","['Mangusotho', 'IFP']",0.75,0.65
ifp leader concerned election intimidation fraud times live,14:05:07 05:04:53,South Africa,['IFP'],0.13636363636363635,0.5
haha reminds dadifp nevertovoteagain,14:05:06 22:29:32,"Durban, South Africa","['IFP', 'NeverToVoteAgain']",0.2,0.3
please vote ifp yebo,14:05:06 20:21:32,Tembisa,['IFP'],0.0,0.0
us tomoro voting anc thursday voting eff friday da next week thursday vote ifp,14:05:06 18:45:09,"Johannesburg, South Africa","['ANC', 'EFF', 'DA', 'IFP']",0.0,0.0
vote ifp,14:05:06 13:45:54,"Durban, South Africa",['IFP'],0.0,0.0
ifp concerned election incidents news24,14:05:06 11:44:21,South Africa,['IFP'],0.0,0.0
whats udm really going get 1 votes wont even mention cope ifp,14:05:06 11:29:50,"Cape Town, South Africa","['UDM', 'COPE', 'IFP']",0.2,0.2
order greatest number votes ancdacopeifpudmeff prediction southafricandemocraticelection anc greater 58,14:05:06 11:29:16,"Port Elizabeth, South Africa","['ANC', 'DA', 'COPE', 'IFP', 'UDM', 'EFF', 'SouthAfricanDemocraticElection']",0.75,0.75
lol ah dont know u want im voting ifp,14:05:06 06:54:01,"Durban, South Africa",['IFP'],0.8,0.7
wheres anc r u voting tomorrow da ifp anc nfp agangsa eff cope udm sacp pac apc ffp ubuntuparty patriotic,14:05:06 04:52:09,"Pretoria, South Africa","['DA', 'IFP', 'ANC', 'NFP', 'AGANGSA', 'EFF', 'COPE', 'UDM', 'SACP', 'PAC', 'APC', 'FFP', 'UBUNTUPARTY', 'PATRIOTIC']",0.0,0.0
r u voting tomorrow da ifp anc nfp agangsa eff cope udm sacp pac apc ffp ubuntuparty patriotic etc,14:05:06 04:50:34,South Africa,"['DA', 'IFP', 'ANC', 'NFP', 'AGANGSA', 'EFF', 'COPE', 'UDM', 'SACP', 'PAC', 'APC', 'FFP', 'UBUNTUPARTY', 'PATRIOTIC']",0.0,0.0
morning 06 may 2014 less 24 hours vote anc eff da ifp nfp ff acdp pac,14:05:06 03:53:44,"Johannesburg, South Africa","['vote', 'anc', 'eff', 'DA', 'IFP', 'NFP', 'FF', 'ACDP', 'PAC']",-0.16666666666666666,0.06666666666666667
education think still need little convincing vote anc da cope eff ifp udm else,14:05:05 19:51:47,"Cape Town, South Africa","['ANC', 'DA', 'COPE', 'EFF', 'IFP', 'UDM']",0.15625,0.75
rt kungwane ready vote viva ifp,14:05:05 17:52:26,"Durban, South Africa",['IFP'],0.2,0.5
ifp president iec hire satu teacherswhile satu cosatugtgtanc call dat freean fair election,14:05:05 17:35:44,"Durban, South Africa",['ifp'],0.7,0.9
ifp president iec hire satu teacherswhile satu cosatugtgtanc call dat free election,14:05:05 17:34:29,"Durban, South Africa",['ifp'],0.4,0.8
says dont care vote vote south africa 2014election anc da eff ifp vf etc,14:05:05 11:38:16,"Centurion, South Africa","['2014Election', 'ANC', 'DA', 'EFF', 'IFP', 'VF', 'Etc']",0.0,0.0
together anc da eff get 90 vote cope ifp udm agangsa split remaining 10 saelections2014,14:05:05 07:59:17,"Cape Town, South Africa","['ANC', 'DA', 'EFF', 'COPE', 'IFP', 'UDM', 'AgangSA', 'SAElections2014']",0.0,0.0
ill vote political party buy bis week anc eff ifp da cope,14:05:05 07:38:19,"Barberton, South Africa","['ANC', 'EFF', 'IFP', 'DA', 'COPE']",-0.25,0.55
go vote party choice anc da eff cope ifp etc let voice heard,14:05:04 16:32:40,Mpumalanga,"['ANC', 'DA', 'EFF', 'COPE', 'IFP']",0.0,0.0
deserve coverage like eff da cope udm ifp commend enca fair coverage election rallies,14:05:04 14:06:48,"South Africa, Johannesburg","['eff', 'da', 'cope', 'udm', 'ifp', 'enca']",0.7,0.9
voting anc like deciding go sleep yo uncles house brutally molested u da eff daba ifp nfp etc,14:05:04 11:39:17,"Boksburg, South Africa","['ANC', 'DA', 'EFF', 'DABA', 'IFP', 'NFP', 'Etc']",-0.875,1.0
dont see elections vibe communityit posters anc ifp think ayikho ida ne e eff lapha,14:05:03 08:23:19,South Africa,"['ANC', 'IFP', 'DA', 'EFF']",0.0,0.0
rolling live coverage political parties wrap election campaigns weekend live dstv 405 anc da eff cope ifp,14:05:03 05:07:38,South Africa,"['ANC', 'DA', 'EFF', 'COPE', 'IFP']",0.0909090909090909,0.3666666666666667
voting party legalize weed kushso let games begin anc da eff cope ifp,14:05:02 14:00:54,"South Africa, Johannesburg","['voting', 'weed', 'kush', 'ANC', 'DA', 'EFF', 'COPE', 'IFP']",0.0,0.0
2014elections cdp da ifp nfp azapo packissparty udm dikwangkwetla,14:05:02 13:46:36,South Africa,"['2014Elections', 'DA', 'IFP', 'Azapo', 'PAC', 'KissParty', 'UDM', 'Dikwangkwetla']",0.0,0.0
ifp cope agang dead ducks really left standing elections,14:05:02 13:20:06,South Africa,"['IFP', 'Cope', 'Agang']",-0.1,0.2
buthelezi free fair elections ifp defend stance nkandla,14:05:01 15:06:33,"Durban, South Africa","['IFP', 'Nkandla']",0.55,0.8500000000000001
first ifp poster seen gautengelections2014 rmb sandton,14:04:29 05:19:42,Pretoria,"['IFP', 'elections2014']",0.25,0.3333333333333333
six members anc ifp member vote nkandlacommittee deferred 5thparliament nkandlacommitteesinks,14:04:28 13:45:42,"Cape Town, Western Cape","['ANC', 'IFP', 'NkandlaCommittee', '5thParliament', 'NkandlaCommitteeSinks']",0.0,0.0
sabcelections cope sounds relevant smmes ifp isnt promising anc didnt respect time mvoko cut ja neh,14:04:27 16:57:35,South Africa,"['SABCElections', 'COPE', 'IFP', 'ANC']",0.30000000000000004,0.7
heating anc ifp da cope sabcelections,14:04:27 16:29:46,"Johannesburg, South Africa","['ANC', 'IFP', 'DA', 'COPE', 'SABCelections']",0.0,0.0
vote next month eff ifp cope anc nfp udm da fff acdp,14:04:26 13:09:34,"Johannesburg, South Africa","['EFF', 'IFP', 'COPE', 'ANC', 'NFP', 'UDM', 'DA', 'FFF', 'ACDP']",0.0,0.0
ifp says vote campaign reckless irresponsible puts democracy bin witsdebate,14:04:24 18:47:33,South Africa,"['IFP', 'WitsDebate']",0.0,0.0
eff never contested election rather parties udm ifp nfp azapo vf powerdebate,14:04:23 08:16:36,"Cape Town, Western Cape","['EFF', 'UDM', 'IFP', 'NFP', 'AZAPO', 'VF', 'PowerDebate']",0.0,0.0
yourvote ifpgtindependent free picturesgtgtk gwababacirclegtgt 2014elections,14:04:22 18:46:35,South Africa,"['YourVote', 'IFP', 'GwababaCircle', '2014Elections']",0.4,0.8
ayi mina ill vote anc fuck parties shock nxa ifp,14:04:16 18:38:17,South Africa ,['IFP'],-0.45,0.8
voting banners anc together move south africa forward ifp power minorityfront raj rotfl,14:04:16 08:21:01,"Durbz, SA","['ANC', 'IFP', 'MinorityFront']",0.0,0.0
everyone thinks anc stuff ballot boxes would expect opposition consider need votes da eff ifp etc,14:04:14 07:10:51,South Africa,"['DA', 'EFF', 'IFP', 'etc']",0.0,0.0
fight zululand election2014 nfp ifp anc kamagwazamsibi,14:04:13 18:35:20,"Bellville, South Africa","['election2014', 'NFP', 'IFP', 'ANC', 'kaMagwazaMsibi']",0.0,0.0
ifp singh know theres close relationship sabc anc given fact sabc ceo asked people kzn vote anc,14:04:13 09:29:26,Midrand,"['IFP', 'SABC', 'ANC']",0.0,0.0
interesting see political parties wasting money election street pole posters agang ubuntu ifp likeits1999,14:04:12 14:46:24,"Cape Town, South Africa","['Agang', 'Ubuntu', 'IFP', 'LikeIts1999']",0.25,0.3
ifp leon swimmer promotes cooler summers warmer winters poor residents ctn practical electiondebate,14:04:12 11:11:51,"Durban, South Africa","['IFP', 'practical', 'ElectionDebate']",-0.4,0.6
wish could rip placards belonging political parties dont vote namely agang anc ifp eff thisiswesterncape,14:04:10 15:59:09,"Cape Town, South Africa","['AGANG', 'ANC', 'IFP', 'EFF', 'thisiswesterncape']",0.0,0.1
already voting cos stupid smirk face placard really going ifp,14:04:10 15:51:37,"Cape Town, South Africa",['IFP'],-0.29999999999999993,0.6
ifp spokesperson focusing building human capacity deliver health healthvote2014,14:04:10 08:35:05,"Johannesburg, South Africa","['IFP', 'healthvote2014']",0.0,0.1
ya neh enough today unrefined groups redi tlabis election debate anc finla ifp need bells,14:04:09 12:20:09,South Africa,"['ANC', 'FINLA', 'IFP']",0.0,0.5
nice party addresses appalling matric pass rate education ifp 702electiondebate,14:04:09 08:30:36,Pretoria,"['education', 'IFP', '702ElectionDebate']",0.125,0.95
oh oooook ifp acknowledge 702electionsdebate,14:04:09 08:29:27,Johannesburg,"['IFP', '702ElectionsDebate']",0.0,0.0
